dial_band,s4_pos,s5_pos,pto_mhz,crystal_mhz,wanted_mhz,frequency_hz,mixer_raw_vpp,filter_output_vpp,vfo_out_vpp
14.0-14.5 MHz,3,,5.250000,,5.250000,1499999.999997,2.951597416505e-06,1.119930034008e-05,5.283479890350e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,1524999.999997,1.476942330670e-06,5.603802246210e-06,2.643579749443e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,1549999.999997,7.202372253205e-10,2.851359202092e-09,1.451014380978e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1574999.999997,7.588785907420e-10,2.984775643929e-09,1.509196693504e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1599999.999996,7.775234142055e-10,3.048492853523e-09,1.538615976717e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1624999.999996,7.920381098002e-10,3.098022838506e-09,1.562307160655e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1649999.999996,8.053514429806e-10,3.143928459778e-09,1.584654107936e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1674999.999996,8.189206202829e-10,3.191221574089e-09,1.607815091182e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1699999.999996,8.354229359901e-10,3.251305169828e-09,1.636929585726e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1724999.999996,2.504548848211e-07,9.876666669555e-07,4.833171626692e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,1749999.999996,5.029405758229e-07,1.983820225818e-06,9.707107827850e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,1774999.999996,2.504280588395e-07,9.875783360221e-07,4.832756062444e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,1799999.999996,8.855901207331e-10,3.424917517146e-09,1.723824126592e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1824999.999996,8.947251676613e-10,3.453443909471e-09,1.738587387379e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1849999.999996,9.072978054666e-10,3.496484369521e-09,1.760240872204e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1874999.999996,9.210336403458e-10,3.544901970669e-09,1.784437986343e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1899999.999996,9.364457600370e-10,3.598691942734e-09,1.811196868638e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1924999.999996,9.544964365025e-10,3.662965600193e-09,1.842853132884e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1949999.999996,9.837219152779e-10,3.767577476659e-09,1.893208844044e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,1974999.999996,8.495510944640e-07,3.278916954311e-06,1.657617707742e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,1999999.999996,1.701551791303e-06,6.566681402722e-06,3.319304801648e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2024999.999996,8.495296608141e-07,3.278844344894e-06,1.657585957738e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2049999.999996,1.044857370809e-09,3.985775330042e-09,2.002894785865e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2074999.999995,1.044961495760e-09,3.984435488725e-09,2.004173328909e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2099999.999995,1.056968990278e-09,4.026862121277e-09,2.026045847350e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2124999.999995,1.071768820784e-09,4.079864410877e-09,2.052912093496e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2149999.999995,1.087904010393e-09,4.137643341653e-09,2.082063003618e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2174999.999995,1.104581923545e-09,4.198074125629e-09,2.112523463777e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2199999.999995,1.121765568837e-09,4.260607293756e-09,2.144110889548e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2224999.999995,1.960460745742e-07,7.659792665933e-07,4.602711985863e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,2249999.999995,3.913004470232e-07,1.530064609055e-06,9.198914414457e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,2274999.999995,1.960457102442e-07,7.659706287645e-07,4.602638726758e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,2299999.999995,1.196371500386e-09,4.529418309741e-09,2.279360331707e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2324999.999995,1.217475999585e-09,4.604646542378e-09,2.316811288791e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2349999.999995,1.237929564194e-09,4.677961029156e-09,2.353562808130e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2374999.999995,1.258092139382e-09,4.750500598719e-09,2.389991878743e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2399999.999995,1.277415993715e-09,4.819680760248e-09,2.424804595650e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2424999.999995,1.293510166324e-09,4.875935320482e-09,2.453301502010e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2449999.999995,1.293004131619e-09,4.866857552946e-09,2.449914947747e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2474999.999995,1.185422259125e-06,4.647556251958e-06,2.308910150699e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2499999.999995,2.366629805851e-06,9.279116975152e-06,4.609837735802e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2524999.999994,1.185476369410e-06,4.647753346732e-06,2.309012805485e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2549999.999994,1.393255734672e-09,5.231121956278e-09,2.631810165585e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2574999.999994,1.444666806838e-09,5.426215684470e-09,2.729156615437e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2599999.999994,1.479447736117e-09,5.555287079167e-09,2.793671210960e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2624999.999994,1.511497548570e-09,5.673032111203e-09,2.852545865186e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2649999.999994,1.543507464209e-09,5.790682102571e-09,2.911294592185e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2674999.999994,1.577388653313e-09,5.915121294928e-09,2.973134967450e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2699999.999994,1.619002292789e-09,6.068736793564e-09,3.048157427953e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2724999.999994,4.950518172490e-07,1.889405051181e-06,8.901190799648e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,2749999.999994,9.949503147545e-07,3.796884190722e-06,1.788866016390e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2774999.999994,4.949857456255e-07,1.889164995785e-06,8.900041902877e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,2799999.999994,1.754435552820e-09,6.565047497112e-09,3.296964348864e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2824999.999994,1.780623504263e-09,6.659431823766e-09,3.346531145736e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2849999.999994,1.815402231930e-09,6.786645018067e-09,3.410957766140e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2874999.999994,1.853226000379e-09,6.925343716871e-09,3.480780130596e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2899999.999994,1.893666816367e-09,7.073286122460e-09,3.555063224648e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2924999.999994,1.937146791889e-09,7.233365066251e-09,3.635241292688e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2949999.999994,1.989825837342e-09,7.427876064192e-09,3.731947393606e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,2974999.999993,7.114581339183e-07,2.758200582979e-06,1.324203596877e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,2999999.999993,1.427339585221e-06,5.532487063329e-06,2.656535867222e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3024999.999993,7.113950752417e-07,2.757974156050e-06,1.324090519882e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3049999.999993,2.173383466334e-09,8.101879622559e-09,4.070704359090e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3074999.999993,2.211843126326e-09,8.241685847260e-09,4.141600768619e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3099999.999993,2.260084632048e-09,8.418633486683e-09,4.230673427968e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3124999.999993,2.311743438248e-09,8.608298490806e-09,4.326031680829e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3149999.999993,2.365484949737e-09,8.805747405291e-09,4.425309173307e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3174999.999993,2.420337041652e-09,9.007156181998e-09,4.526715844503e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3199999.999993,2.472163766945e-09,9.198025878070e-09,4.623576070219e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3224999.999993,8.980411804918e-07,3.465348477779e-06,1.678849709833e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3249999.999993,1.792416652165e-06,6.917579771758e-06,3.351301943905e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3274999.999993,8.980935009207e-07,3.465533698622e-06,1.678940565291e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3299999.999993,2.731379006419e-09,1.015060255522e-08,5.101553022956e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3324999.999993,2.812456816711e-09,1.044948628458e-08,5.250699612320e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3349999.999993,2.889749876952e-09,1.073376998064e-08,5.393148790617e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3374999.999993,2.968455507528e-09,1.102372685547e-08,5.538616260032e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3399999.999993,3.049969454089e-09,1.132353400438e-08,5.689135860704e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3424999.999992,3.134493971839e-09,1.163457397875e-08,5.845470330530e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3449999.999992,3.221920813354e-09,1.195595624342e-08,6.007725427056e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3474999.999992,3.481530636112e-07,1.344977405534e-06,6.503749470788e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,3499999.999992,6.957567037973e-07,2.687440162008e-06,1.300825956254e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3524999.999992,3.481736095712e-07,1.345060393271e-06,6.503922106956e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,3549999.999992,3.614450183711e-09,1.340171778240e-08,6.733106874332e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3574999.999992,3.723513598755e-09,1.380352390880e-08,6.933596092000e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3599999.999992,3.837580499894e-09,1.422394143393e-08,7.144103906061e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3624999.999992,3.957058063211e-09,1.466381655834e-08,7.364397085413e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3649999.999992,4.082087765120e-09,1.512426420905e-08,7.594763849039e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3674999.999992,4.212987526028e-09,1.560568932402e-08,7.834833351784e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3699999.999992,4.348264406104e-09,1.610101965896e-08,8.078126082672e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3724999.999992,2.212525917919e-06,8.452459139323e-06,4.303470314168e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3749999.999992,4.424699059581e-06,1.690273767137e-05,8.604327806869e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3774999.999992,2.212539568913e-06,8.452526783494e-06,4.303536076894e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,3799999.999992,4.981417605511e-09,1.843576574847e-08,9.249165580532e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3824999.999992,5.156854714509e-09,1.908506853529e-08,9.580127563724e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3849999.999992,5.346405606894e-09,1.978504750100e-08,9.932441860163e-09
14.0-14.5 MHz,3,,5.250000,,5.250000,3874999.999992,5.549580073403e-09,2.053474780936e-08,1.030848883297e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,3899999.999991,5.770408517948e-09,2.135023945531e-08,1.071643800010e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,3924999.999991,6.021663569223e-09,2.227966229310e-08,1.117914510144e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,3949999.999991,6.368269185901e-09,2.356744339811e-08,1.181127526692e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,3974999.999991,6.227554589345e-06,2.363162085266e-05,1.141570191112e-05
14.0-14.5 MHz,3,,5.250000,,5.250000,3999999.999991,1.247199169045e-05,4.732528650899e-05,2.286173851446e-05
14.0-14.5 MHz,3,,5.250000,,5.250000,4024999.999991,6.227073582285e-06,2.362985605833e-05,1.141483609119e-05
14.0-14.5 MHz,3,,5.250000,,5.250000,4049999.999991,7.448422228382e-09,2.755108607217e-08,1.381141088204e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4074999.999991,7.640094506090e-09,2.824674791331e-08,1.417473039783e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4099999.999991,7.939263994273e-09,2.934660168405e-08,1.473082706693e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4124999.999991,8.279453153958e-09,3.059960948386e-08,1.536158021117e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4149999.999991,8.649991529234e-09,3.196504171680e-08,1.604804470526e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4174999.999991,9.047571745494e-09,3.342998832156e-08,1.678437350187e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4199999.999991,9.462979596710e-09,3.495952765705e-08,1.755425901027e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4224999.999991,1.285927971668e-06,4.873123274064e-06,2.369991040111e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4249999.999991,2.551701092721e-06,9.671357691565e-06,4.703196851165e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4274999.999991,1.286632200466e-06,4.875733534304e-06,2.371276028725e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4299999.999991,1.156351533925e-08,4.270496582343e-08,2.144238706455e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4324999.999991,1.221430539955e-08,4.510747518533e-08,2.264659211627e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4349999.999990,1.290728871524e-08,4.766320035772e-08,2.392892217486e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4374999.999990,1.365698912263e-08,5.042825832361e-08,2.531656713884e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4399999.999990,1.447170876447e-08,5.343304682346e-08,2.682458180289e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4424999.999990,1.535816932556e-08,5.670165535508e-08,2.846493584596e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4449999.999990,1.631376769910e-08,6.022446719385e-08,3.023236850736e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4474999.999990,1.074212982904e-06,4.044402465370e-06,2.060271059677e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4499999.999990,2.095941585763e-06,7.894794840111e-06,4.022801412328e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4524999.999990,1.076655388953e-06,4.053421164902e-06,2.064812386717e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4549999.999990,2.132799612620e-08,7.871770679010e-08,3.951453195686e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4574999.999990,2.296372756308e-08,8.475249217343e-08,4.254433431932e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4599999.999990,2.477489856022e-08,9.143306321698e-08,4.589771376668e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4624999.999990,2.680453749569e-08,9.891927973186e-08,4.965536967269e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4649999.999990,2.909338791564e-08,1.073613611607e-07,5.389281382198e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4674999.999990,3.169070337339e-08,1.169415158575e-07,5.870164629295e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4699999.999990,3.466670467009e-08,1.279193833512e-07,6.421285196692e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4724999.999990,1.139035260894e-06,4.264396349494e-06,2.197926415888e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4749999.999990,2.395845807571e-06,8.963327115992e-06,4.613851009883e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4774999.999990,1.130589915914e-06,4.233248752485e-06,2.182301736839e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4799999.999989,5.182540886223e-08,1.912069071898e-07,9.597805157104e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,4824999.999989,5.809499693298e-08,2.143300784773e-07,1.075827987834e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,4849999.999989,6.560505943394e-08,2.420297764481e-07,1.214854085181e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,4874999.999989,7.468081254607e-08,2.755045145406e-07,1.382867503750e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,4899999.999989,8.578485318085e-08,3.164605223188e-07,1.588430504453e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,4924999.999989,9.956851990483e-08,3.672998663820e-07,1.843597496656e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,4949999.999989,1.169633845542e-07,4.314592081049e-07,2.165609192720e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,4974999.999989,1.356505587939e-06,5.045140106451e-06,2.642069925665e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,4999999.999989,2.437968366494e-06,9.080523007200e-06,4.777951213034e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5024999.999989,1.403783135178e-06,5.218733098802e-06,2.728771725499e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5049999.999989,2.655432293053e-07,9.794806174524e-07,4.916204647444e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5074999.999989,3.485691477472e-07,1.285712911744e-06,6.453227359107e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5099999.999989,4.780843776760e-07,1.763414041243e-06,8.850841701666e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5124999.999989,6.973037717911e-07,2.571972986703e-06,1.290899758396e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5149999.999989,1.115965617394e-06,4.116130645546e-06,2.065892948563e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5174999.999989,2.093586213165e-06,7.721824174429e-06,3.875438294246e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5199999.999989,5.590305280597e-06,2.061771929132e-05,1.034592486044e-05
14.0-14.5 MHz,3,,5.250000,,5.250000,5224999.999989,1.672734071065e-01,6.169758968680e-01,3.096712569856e-01
14.0-14.5 MHz,3,,5.250000,,5.250000,5249999.999988,3.345216949503e-01,1.233859142917e+00,6.192960162200e-01
14.0-14.5 MHz,3,,5.250000,,5.250000,5274999.999988,1.672734152538e-01,6.169759183747e-01,3.096712674279e-01
14.0-14.5 MHz,3,,5.250000,,5.250000,5299999.999988,5.593134208236e-06,2.062478750735e-05,1.034968428985e-05
14.0-14.5 MHz,3,,5.250000,,5.250000,5324999.999988,2.093915092521e-06,7.722732955240e-06,3.875833222847e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5349999.999988,1.116069449591e-06,4.116436477525e-06,2.066015371243e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5374999.999988,6.973526638012e-07,2.572122324288e-06,1.290958476143e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5399999.999988,4.781151477838e-07,1.763510487001e-06,8.851237156083e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5424999.999988,3.485960773599e-07,1.285801235539e-06,6.453627181194e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5449999.999988,2.655868884080e-07,9.796334019471e-07,4.916977711068e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5474999.999988,2.894927491935e-07,1.070894944904e-06,6.357825439620e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5499999.999988,8.618626146712e-07,3.172703253343e-06,1.813840400369e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5524999.999988,3.039638798222e-07,1.122362536203e-06,6.708562888335e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5549999.999988,1.169971599446e-07,4.315765422279e-07,2.166236378173e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5574999.999988,9.958177275306e-08,3.673414919051e-07,1.843820274350e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5599999.999988,8.579147067296e-08,3.164771887586e-07,1.588522457785e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5624999.999988,7.468360076861e-08,2.755066362089e-07,1.382884473339e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5649999.999988,6.560424852028e-08,2.420179782346e-07,1.214799435400e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5674999.999988,5.808831947220e-08,2.142956365834e-07,1.075655903955e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5699999.999988,5.180038086544e-08,1.911029335854e-07,9.592440316255e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5724999.999987,4.260839451682e-07,1.554982736234e-06,8.441784595827e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5749999.999987,9.393919849631e-07,3.430521848026e-06,1.832894890129e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5774999.999987,4.312292852126e-07,1.573861735041e-06,8.525970279264e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,5799999.999987,3.464069531696e-08,1.278099925037e-07,6.415699822449e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5824999.999987,3.168299128342e-08,1.169008471774e-07,5.868193077064e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5849999.999987,2.909113797034e-08,1.073409908027e-07,5.388384888076e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5874999.999987,2.680520085740e-08,9.890942150765e-08,4.965202139854e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5899999.999987,2.477820524767e-08,9.143276438229e-08,4.589947159584e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5924999.999987,2.297110169337e-08,8.476768143965e-08,4.255430173001e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5949999.999987,2.134785153700e-08,7.878101532814e-08,3.954984189020e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,5974999.999987,5.441440876366e-07,1.963865390090e-06,1.013500059181e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,5999999.999987,1.041940176417e-06,3.757230714236e-06,1.945214574321e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,6024999.999987,5.421442422092e-07,1.956508998944e-06,1.009965738946e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,6049999.999987,1.633612611092e-08,6.029490704685e-08,3.027153556658e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6074999.999987,1.536709695438e-08,5.671972912470e-08,2.847692418731e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6099999.999987,1.447724370393e-08,5.343709033608e-08,2.682930871918e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6124999.999987,1.366118052489e-08,5.042727968960e-08,2.531868892662e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6149999.999987,1.291140329137e-08,4.766134286421e-08,2.393051753937e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6174999.999986,1.221977660278e-08,4.511071202664e-08,2.265050503184e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6199999.999986,1.157472236891e-08,4.273277052185e-08,2.145755695916e-08
14.0-14.5 MHz,3,,5.250000,,5.250000,6224999.999986,4.870218093776e-07,1.728543912403e-06,8.247589250768e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,6249999.999986,9.424074313492e-07,3.340369609743e-06,1.590171917277e-06
14.0-14.5 MHz,3,,5.250000,,5.250000,6274999.999986,4.859999209487e-07,1.724776634414e-06,8.228440620788e-07
14.0-14.5 MHz,3,,5.250000,,5.250000,6299999.999986,9.473250798543e-09,3.498049493891e-08,1.756668558913e-08
